address	original_name	display_name	name_source	class	bucket	route_source	path	src_chunk
802844a0	zz_02844a0_	knockback-targeting_candidate_802844a0	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/802844a0_knockback-targeting_candidate_802844a0.c	chunk_0076.c
8028488c	FUN_8028488c	knockback-targeting_candidate_8028488c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8028488c_knockback-targeting_candidate_8028488c.c	chunk_0076.c
8028500c	zz_028500c_	zz_028500c_	generated		game-unsorted	symbol-or-address	game/unsorted/8028500c_zz_028500c.c	chunk_0076.c
80285010	zz_0285010_	zz_0285010_	generated		game-unsorted	symbol-or-address	game/unsorted/80285010_zz_0285010.c	chunk_0076.c
802852d8	zz_02852d8_	force-setup_candidate_802852d8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802852d8_force-setup_candidate_802852d8.c	chunk_0076.c
80285744	zz_0285744_	force-setup_candidate_80285744	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80285744_force-setup_candidate_80285744.c	chunk_0076.c
80285c4c	zz_0285c4c_	movement-physics_candidate_80285c4c	evidence-index		movement-physics	evidence-topic	game/physics/movement/80285c4c_movement-physics_candidate_80285c4c.c	chunk_0076.c
80285ec0	zz_0285ec0_	zz_0285ec0_	generated		game-unsorted	symbol-or-address	game/unsorted/80285ec0_zz_0285ec0.c	chunk_0076.c
80286144	zz_0286144_	challenge-menu-flow_candidate_80286144	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80286144_challenge-menu-flow_candidate_80286144.c	chunk_0076.c
80286978	zz_0286978_	challenge-menu-flow_candidate_80286978	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80286978_challenge-menu-flow_candidate_80286978.c	chunk_0076.c
80286b20	zz_0286b20_	force-setup_candidate_80286b20	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80286b20_force-setup_candidate_80286b20.c	chunk_0076.c
80286efc	zz_0286efc_	force-setup_candidate_80286efc	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80286efc_force-setup_candidate_80286efc.c	chunk_0076.c
80287068	zz_0287068_	force-setup_candidate_80287068	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80287068_force-setup_candidate_80287068.c	chunk_0076.c
8028711c	zz_028711c_	force-setup_candidate_8028711c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8028711c_force-setup_candidate_8028711c.c	chunk_0076.c
802874d8	zz_02874d8_	force-setup_candidate_802874d8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802874d8_force-setup_candidate_802874d8.c	chunk_0076.c
8028789c	zz_028789c_	movement-physics_candidate_8028789c	evidence-index		movement-physics	evidence-topic	game/physics/movement/8028789c_movement-physics_candidate_8028789c.c	chunk_0076.c
80287e58	zz_0287e58_	force-setup_candidate_80287e58	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80287e58_force-setup_candidate_80287e58.c	chunk_0076.c
80288084	zz_0288084_	zz_0288084_	generated		game-unsorted	symbol-or-address	game/unsorted/80288084_zz_0288084.c	chunk_0076.c
802880a4	FUN_802880a4	FUN_802880a4	generated		game-unsorted	symbol-or-address	game/unsorted/802880a4_FUN_802880a4.c	chunk_0076.c
80288124	zz_0288124_	knockback-targeting_candidate_80288124	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80288124_knockback-targeting_candidate_80288124.c	chunk_0076.c
802886b0	FUN_802886b0	FUN_802886b0	generated		game-unsorted	symbol-or-address	game/unsorted/802886b0_FUN_802886b0.c	chunk_0076.c
8028876c	FUN_8028876c	knockback-targeting_candidate_8028876c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8028876c_knockback-targeting_candidate_8028876c.c	chunk_0076.c
80288b64	FUN_80288b64	knockback-targeting_candidate_80288b64	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80288b64_knockback-targeting_candidate_80288b64.c	chunk_0076.c
80288de0	FUN_80288de0	FUN_80288de0	generated		game-unsorted	symbol-or-address	game/unsorted/80288de0_FUN_80288de0.c	chunk_0076.c
80288f94	FUN_80288f94	force-setup_candidate_80288f94	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80288f94_force-setup_candidate_80288f94.c	chunk_0076.c
8028906c	FUN_8028906c	FUN_8028906c	generated		game-unsorted	symbol-or-address	game/unsorted/8028906c_FUN_8028906c.c	chunk_0076.c
80289120	FUN_80289120	FUN_80289120	generated		game-unsorted	symbol-or-address	game/unsorted/80289120_FUN_80289120.c	chunk_0076.c
802891d4	FUN_802891d4	knockback-targeting_candidate_802891d4	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/802891d4_knockback-targeting_candidate_802891d4.c	chunk_0076.c
80289350	FUN_80289350	FUN_80289350	generated		game-unsorted	symbol-or-address	game/unsorted/80289350_FUN_80289350.c	chunk_0076.c
80289414	zz_0289414_	zz_0289414_	generated		game-unsorted	symbol-or-address	game/unsorted/80289414_zz_0289414.c	chunk_0076.c
8028943c	zz_028943c_	zz_028943c_	generated		game-unsorted	symbol-or-address	game/unsorted/8028943c_zz_028943c.c	chunk_0076.c
802894d0	zz_02894d0_	zz_02894d0_	generated		game-unsorted	symbol-or-address	game/unsorted/802894d0_zz_02894d0.c	chunk_0076.c
8028955c	zz_028955c_	challenge-menu-flow_candidate_8028955c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8028955c_challenge-menu-flow_candidate_8028955c.c	chunk_0076.c
8028d9f4	FUN_8028d9f4	challenge-menu-flow_candidate_8028d9f4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/8028d9f4_challenge-menu-flow_candidate_8028d9f4.c	chunk_0076.c
80291c24	FUN_80291c24	challenge-menu-flow_candidate_80291c24	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80291c24_challenge-menu-flow_candidate_80291c24.c	chunk_0076.c
80295e2c	FUN_80295e2c	knockback-targeting_candidate_80295e2c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80295e2c_knockback-targeting_candidate_80295e2c.c	chunk_0076.c
80296058	FUN_80296058	knockback-targeting_candidate_80296058	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80296058_knockback-targeting_candidate_80296058.c	chunk_0076.c
802964c8	FUN_802964c8	knockback-targeting_candidate_802964c8	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/802964c8_knockback-targeting_candidate_802964c8.c	chunk_0076.c
80296fe8	zz_0296fe8_	zz_0296fe8_	generated		game-unsorted	symbol-or-address	game/unsorted/80296fe8_zz_0296fe8.c	chunk_0076.c
80296ff0	zz_0296ff0_	zz_0296ff0_	generated		game-unsorted	symbol-or-address	game/unsorted/80296ff0_zz_0296ff0.c	chunk_0076.c
80296ff8	zz_0296ff8_	zz_0296ff8_	generated		game-unsorted	symbol-or-address	game/unsorted/80296ff8_zz_0296ff8.c	chunk_0076.c
80296ffc	zz_0296ffc_	zz_0296ffc_	generated		game-unsorted	symbol-or-address	game/unsorted/80296ffc_zz_0296ffc.c	chunk_0076.c
80297004	zz_0297004_	zz_0297004_	generated		game-unsorted	symbol-or-address	game/unsorted/80297004_zz_0297004.c	chunk_0076.c
80297008	zz_0297008_	zz_0297008_	generated		game-unsorted	symbol-or-address	game/unsorted/80297008_zz_0297008.c	chunk_0076.c
8029700c	FUN_8029700c	FUN_8029700c	generated		game-unsorted	symbol-or-address	game/unsorted/8029700c_FUN_8029700c.c	chunk_0076.c
802970dc	FUN_802970dc	FUN_802970dc	generated		game-unsorted	symbol-or-address	game/unsorted/802970dc_FUN_802970dc.c	chunk_0076.c
80297104	FUN_80297104	FUN_80297104	generated		game-unsorted	symbol-or-address	game/unsorted/80297104_FUN_80297104.c	chunk_0076.c
8029712c	FUN_8029712c	FUN_8029712c	generated		game-unsorted	symbol-or-address	game/unsorted/8029712c_FUN_8029712c.c	chunk_0076.c
80297154	FUN_80297154	FUN_80297154	generated		game-unsorted	symbol-or-address	game/unsorted/80297154_FUN_80297154.c	chunk_0076.c
8029717c	FUN_8029717c	FUN_8029717c	generated		game-unsorted	symbol-or-address	game/unsorted/8029717c_FUN_8029717c.c	chunk_0076.c
802972c8	FUN_802972c8	FUN_802972c8	generated		game-unsorted	symbol-or-address	game/unsorted/802972c8_FUN_802972c8.c	chunk_0076.c
802972f4	FUN_802972f4	FUN_802972f4	generated		game-unsorted	symbol-or-address	game/unsorted/802972f4_FUN_802972f4.c	chunk_0076.c
8029735c	FUN_8029735c	FUN_8029735c	generated		game-unsorted	symbol-or-address	game/unsorted/8029735c_FUN_8029735c.c	chunk_0076.c
8029743c	FUN_8029743c	movement-physics_candidate_8029743c	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029743c_movement-physics_candidate_8029743c.c	chunk_0076.c
80297538	zz_0297538_	team_player_lookup_band_head	known-anchor		game-unsorted	symbol-or-address	game/unsorted/80297538_team_player_lookup_band_head.c	chunk_0076.c
8029772c	FUN_8029772c	damage_candidate_8029772c	evidence-index		damage	evidence-topic	game/combat/damage/8029772c_damage_candidate_8029772c.c	chunk_0077.c
802978e4	FUN_802978e4	FUN_802978e4	generated		game-unsorted	symbol-or-address	game/unsorted/802978e4_FUN_802978e4.c	chunk_0077.c
